3316129;2022-02-23 08:57:24;277;0;1020;1020;10.200000000000001;4
3058479;2022-03-07 09:57:38;152;0;4440;4440;44.4;5
2218533;2022-03-11 07:35:13;956;0;2520;2520;25.2;5
1418271;2022-03-09 09:55:01;640;0;5280;5280;52.800000000000004;5
900060;2022-02-18 08:58:23;983;0;1440;1440;14.4;4
7727147;2022-02-20 21:46:49;247;0;1860;1860;18.6;5
2028091;2022-03-07 21:10:44;93;0;3840;3840;38.4;5
9036944;2022-03-05 12:48:26;477;0;840;840;8.4;5
3777094;2022-03-05 18:44:56;303;0;4200;4200;42.0;5
9278514;2022-02-21 05:56:59;749;0;1500;1500;15.0;4
3093104;2022-03-09 03:47:26;70;0;900;900;9.0;5
8722044;2022-02-23 09:26:40;202;0;3840;3840;38.4;5
720132;2022-02-14 00:38:05;845;0;3420;3420;34.2;4
9140855;2022-03-07 01:27:20;17;0;180;180;1.8;5
6424146;2022-02-17 05:20:58;436;0;1200;1200;12.0;5
5038918;2022-03-02 00:47:00;233;0;4440;4440;44.4;4
399014;2022-02-24 07:19:32;771;0;1200;1200;12.0;5
396864;2022-02-23 18:49:56;553;0;2100;2100;21.0;4
7884660;2022-02-28 16:08:53;74;0;1980;1980;19.8;4
7611142;2022-03-13 13:41:37;737;0;1920;1920;19.2;4
5605262;2022-02-27 23:42:55;868;0;3000;3000;30.0;4
4860679;2022-02-23 16:04:21;277;0;1920;1920;19.2;5
2117869;2022-02-23 16:05:53;661;0;4020;4020;40.2;5
9714768;2022-02-24 16:02:56;779;0;960;960;9.6;5
2490020;2022-02-20 03:27:44;328;0;1260;1260;12.6;4
5652707;2022-03-06 10:54:14;421;0;1200;1200;12.0;5
4824970;2022-03-09 15:45:13;473;0;1740;1740;17.400000000000002;5
7575068;2022-03-12 03:12:45;154;0;2160;2160;21.6;5
719956;2022-02-21 17:36:09;590;0;3180;3180;31.8;5
2357257;2022-02-12 18:44:10;905;0;180;180;1.8;4
6072665;2022-02-17 20:19:53;700;0;540;540;5.4;4
5636852;2022-02-12 22:11:33;741;0;2580;2580;25.8;4
7274734;2022-02-15 04:28:40;273;0;1140;1140;11.4;4
2826750;2022-03-02 21:49:11;17;0;5220;5220;52.2;4
5655595;2022-03-05 16:27:27;795;0;2940;2940;29.400000000000002;5
1030483;2022-02-15 07:51:02;505;0;900;900;9.0;5
702610;2022-02-24 02:40:26;675;0;600;600;6.0;4
9621795;2022-02-16 23:52:52;82;0;2100;2100;21.0;4
4024020;2022-02-14 21:55:47;392;0;1500;1500;15.0;5
8460368;2022-02-24 12:13:11;592;0;1440;1440;14.4;5
6313731;2022-03-08 05:39:09;243;0;360;360;3.6;4
8841710;2022-02-24 16:25:53;140;0;840;840;8.4;5
3862178;2022-02-20 17:30:40;175;0;1860;1860;18.6;5
1037246;2022-02-27 03:01:15;868;0;1260;1260;12.6;5
508215;2022-03-06 08:24:22;619;0;1320;1320;13.200000000000001;5
364648;2022-02-28 16:49:01;638;0;1320;1320;13.200000000000001;4
9025874;2022-02-26 05:51:51;333;0;360;360;3.6;5
2266000;2022-03-10 08:38:17;973;0;3840;3840;38.4;5
9757908;2022-03-04 15:41:03;75;0;2700;2700;27.0;4
4275744;2022-03-01 04:17:36;19;0;5280;5280;52.800000000000004;4
3980226;2022-02-15 17:16:37;586;0;1440;1440;14.4;5
6562339;2022-02-13 07:41:35;532;0;2880;2880;28.8;4
4972174;2022-03-10 13:57:59;778;0;3420;3420;34.2;5
6680822;2022-03-03 04:43:58;601;0;4620;4620;46.2;5
8544219;2022-03-06 12:26:58;904;0;360;360;3.6;4
1391857;2022-03-06 19:12:40;435;0;4200;4200;42.0;5
7752229;2022-03-01 12:01:45;979;0;3000;3000;30.0;5
719796;2022-03-05 15:54:16;340;0;4620;4620;46.2;5
5801526;2022-02-14 13:28:16;767;0;3960;3960;39.6;4
998776;2022-03-08 04:07:38;465;0;240;240;2.4;4
680336;2022-03-05 16:37:49;126;0;960;960;9.6;4
8768814;2022-02-27 01:07:54;131;0;1140;1140;11.4;5
6029912;2022-02-20 07:41:56;18;0;3180;3180;31.8;5
25354;2022-02-25 00:42:14;832;0;900;900;9.0;5
6168902;2022-02-20 04:48:58;393;0;600;600;6.0;5
7045473;2022-03-12 10:09:39;150;0;900;900;9.0;4
4510601;2022-03-02 06:33:13;208;0;780;780;7.8;5
8976858;2022-03-12 08:19:47;541;0;2340;2340;23.400000000000002;4
4795449;2022-03-04 11:10:50;905;0;1320;1320;13.200000000000001;4
866007;2022-02-26 22:57:47;425;0;5220;5220;52.2;5
9364270;2022-02-14 01:12:56;282;0;4380;4380;43.800000000000004;4
8638414;2022-03-13 23:31:47;358;0;2940;2940;29.400000000000002;4
7823390;2022-02-19 10:44:39;312;0;2220;2220;22.2;5
2686218;2022-02-28 02:00:56;608;0;3480;3480;34.800000000000004;5
4998924;2022-02-21 07:10:52;350;0;1500;1500;15.0;5
1541214;2022-02-28 13:01:35;986;0;3240;3240;32.4;4
493012;2022-02-14 04:46:00;30;0;1080;1080;10.8;4
9842980;2022-02-23 01:07:20;11;0;1140;1140;11.4;4
3933134;2022-03-03 23:14:32;85;0;3480;3480;34.800000000000004;5
1096543;2022-02-16 19:19:48;974;0;540;540;5.4;4
5992071;2022-03-05 01:10:39;776;0;4260;4260;42.6;5
7685335;2022-02-25 19:59:33;338;0;2580;2580;25.8;5
139697;2022-03-12 13:00:25;877;0;2880;2880;28.8;4
6534862;2022-03-03 02:57:19;156;0;1140;1140;11.4;4
6096215;2022-03-02 13:18:07;755;0;4560;4560;45.6;4
3731004;2022-02-21 01:04:40;589;0;180;180;1.8;5
5190154;2022-02-15 08:06:05;575;0;1680;1680;16.8;5
112277;2022-02-14 09:19:38;230;0;1260;1260;12.6;5
836284;2022-03-07 11:06:07;574;0;840;840;8.4;4
7365829;2022-02-13 16:43:10;749;0;300;300;3.0;5
36643;2022-03-12 15:51:08;347;0;3180;3180;31.8;4
1567756;2022-02-17 11:43:53;927;0;3300;3300;33.0;4
1199223;2022-02-14 19:52:25;788;0;4260;4260;42.6;4
4445152;2022-02-23 08:21:56;152;0;900;900;9.0;5
7669627;2022-03-05 12:35:19;175;0;600;600;6.0;4
9464115;2022-02-20 11:55:52;552;0;3660;3660;36.6;5
8815765;2022-02-15 00:28:02;419;0;660;660;6.6000000000000005;5
6452806;2022-02-28 15:41:31;771;0;3840;3840;38.4;4
6730140;2022-02-21 19:31:24;214;0;600;600;6.0;4
3763818;2022-03-08 01:46:55;322;0;1140;1140;11.4;5
6839827;2022-03-02 16:57:48;471;0;480;480;4.8;4
6679499;2022-02-27 13:46:37;714;0;3660;3660;36.6;5
3695500;2022-03-14 00:46:19;735;0;1620;1620;16.2;4
2828709;2022-03-08 09:28:09;679;0;2640;2640;26.400000000000002;4
9949228;2022-03-09 18:57:55;492;0;1140;1140;11.4;5
1726258;2022-03-02 06:56:24;681;0;1620;1620;16.2;5
7567990;2022-02-19 02:43:45;624;0;540;540;5.4;5
9876781;2022-02-18 14:30:10;471;0;1620;1620;16.2;4
343248;2022-02-22 14:30:10;582;0;540;540;5.4;4
7235752;2022-03-10 22:43:38;875;0;1920;1920;19.2;5
135152;2022-02-24 10:06:27;73;0;1140;1140;11.4;5
6151690;2022-02-12 16:56:23;789;0;540;540;5.4;5
3018448;2022-03-06 19:15:35;925;0;600;600;6.0;4
8013944;2022-03-06 23:22:12;284;0;600;600;6.0;4
1745297;2022-03-06 04:28:32;86;0;540;540;5.4;4
6062822;2022-03-11 04:23:50;722;0;3960;3960;39.6;4
7211586;2022-02-26 06:46:24;748;0;540;540;5.4;5
679678;2022-02-26 09:42:27;310;0;1440;1440;14.4;4
4543793;2022-02-27 01:39:30;563;0;4080;4080;40.800000000000004;4
4467813;2022-03-01 20:22:40;932;0;2280;2280;22.8;4
757176;2022-02-17 07:07:03;682;0;1260;1260;12.6;5
5234619;2022-03-06 08:07:53;308;0;1620;1620;16.2;4
3326839;2022-03-02 05:46:48;170;0;5940;5940;59.4;4
7824324;2022-02-16 07:28:12;129;0;660;660;6.6000000000000005;4
6251583;2022-02-20 19:22:09;633;0;1680;1680;16.8;4
4984355;2022-03-08 06:04:48;126;0;1200;1200;12.0;5
5353812;2022-03-08 17:53:04;705;0;3600;3600;36.0;4
1273345;2022-02-24 18:06:25;600;0;3480;3480;34.800000000000004;5
1161271;2022-03-04 07:17:06;165;0;3000;3000;30.0;4
1071009;2022-02-12 08:31:58;570;0;4560;4560;45.6;4
3721351;2022-03-03 14:05:17;640;0;1320;1320;13.200000000000001;4
6937151;2022-03-02 05:02:31;597;0;3360;3360;33.6;4
5481405;2022-02-17 20:40:39;430;0;3540;3540;35.4;5
8066273;2022-03-07 10:57:55;702;0;480;480;4.8;4
9684918;2022-03-09 23:54:43;83;0;540;540;5.4;5
5036459;2022-03-08 17:42:47;543;0;1620;1620;16.2;4
1568985;2022-02-21 18:04:52;565;0;2880;2880;28.8;4
6399362;2022-02-27 18:50:48;879;0;3660;3660;36.6;5
8183917;2022-03-11 05:54:17;687;0;4680;4680;46.800000000000004;4
5562222;2022-02-28 10:54:56;614;0;3960;3960;39.6;4
240599;2022-02-24 10:57:01;274;0;360;360;3.6;4
5713961;2022-02-24 14:47:41;742;0;1860;1860;18.6;5
8914548;2022-03-02 10:11:17;937;0;3420;3420;34.2;4
7099236;2022-03-11 19:45:28;694;0;240;240;2.4;5
386851;2022-03-06 17:03:59;982;0;1500;1500;15.0;4
6547322;2022-03-08 05:34:39;723;0;2400;2400;24.0;4
619956;2022-03-05 16:54:04;82;0;2580;2580;25.8;4
5195602;2022-02-19 23:15:14;940;0;4860;4860;48.6;4
4115289;2022-03-11 12:41:31;376;0;1920;1920;19.2;5
1779461;2022-03-07 16:13:06;382;0;2640;2640;26.400000000000002;5
1524778;2022-03-08 04:19:56;663;0;2160;2160;21.6;5
4067995;2022-03-11 22:19:58;605;0;4020;4020;40.2;5
4023469;2022-03-05 15:58:36;689;0;1620;1620;16.2;5
8863780;2022-02-23 03:24:11;922;0;720;720;7.2;4
6648067;2022-03-13 21:03:05;141;0;2820;2820;28.2;5
5030260;2022-03-03 17:38:04;54;0;2520;2520;25.2;4
2590531;2022-02-14 12:13:07;27;0;600;600;6.0;4
9452047;2022-02-27 08:01:15;322;0;2460;2460;24.6;4
8860691;2022-03-01 07:43:30;495;0;2220;2220;22.2;5
8735962;2022-03-06 09:31:28;846;0;1680;1680;16.8;5
9711604;2022-02-14 07:56:00;878;0;3360;3360;33.6;5
2759333;2022-02-27 09:57:11;780;0;1620;1620;16.2;5
3994876;2022-03-11 18:47:14;364;0;4080;4080;40.800000000000004;4
7427946;2022-02-22 02:44:37;581;0;1680;1680;16.8;5
3939597;2022-02-25 16:25:42;246;0;3780;3780;37.800000000000004;4
9996041;2022-02-19 12:30:17;99;0;840;840;8.4;4
6412982;2022-03-07 15:58:45;938;0;600;600;6.0;5
5378639;2022-02-13 00:41:24;985;0;60;60;0.6;4
8363538;2022-02-17 16:32:38;306;0;5040;5040;50.4;5
9624961;2022-02-27 12:51:42;589;0;2880;2880;28.8;5
627930;2022-03-05 09:50:02;897;0;2160;2160;21.6;5
1692019;2022-02-23 12:14:39;480;0;3720;3720;37.2;5
4923603;2022-02-13 20:57:02;541;0;2220;2220;22.2;4
8130356;2022-03-11 21:01:50;828;0;4020;4020;40.2;5
8714880;2022-02-22 01:02:29;422;0;2760;2760;27.6;5
7040092;2022-02-23 13:05:57;883;0;1380;1380;13.8;5
3213935;2022-03-11 08:54:39;445;0;3660;3660;36.6;5
4732797;2022-03-12 23:47:07;5;0;660;660;6.6000000000000005;4
2215303;2022-03-01 22:08:55;150;0;4260;4260;42.6;5
3392666;2022-03-13 00:50:37;231;0;1860;1860;18.6;5
812734;2022-03-12 10:21:28;503;0;1440;1440;14.4;5
1025679;2022-02-22 16:57:15;469;0;2160;2160;21.6;5
193192;2022-02-20 17:19:53;162;0;540;540;5.4;4
3303593;2022-02-19 06:50:20;231;0;2280;2280;22.8;4
8483951;2022-02-12 13:46:44;790;0;900;900;9.0;4
1729821;2022-02-22 10:52:31;38;0;480;480;4.8;5
9740705;2022-03-07 23:43:42;520;0;3720;3720;37.2;4
6980137;2022-02-23 22:38:31;710;0;1860;1860;18.6;5
9950634;2022-03-08 15:19:26;509;0;3960;3960;39.6;4
3018240;2022-02-26 02:42:23;493;0;360;360;3.6;4
6126984;2022-02-22 01:50:03;98;0;2640;2640;26.400000000000002;4
4573615;2022-02-27 18:04:53;196;0;2160;2160;21.6;5
6123960;2022-02-17 16:29:46;249;0;5580;5580;55.800000000000004;4
9314940;2022-02-28 15:41:02;402;0;900;900;9.0;4
5286475;2022-02-22 07:09:52;89;0;1680;1680;16.8;4
7194997;2022-03-13 03:06:35;735;0;4380;4380;43.800000000000004;4
9661246;2022-02-16 21:47:27;169;0;1500;1500;15.0;5
1760489;2022-03-01 09:47:06;105;0;2940;2940;29.400000000000002;4
7591785;2022-02-14 15:13:53;621;0;1260;1260;12.6;4
3283398;2022-02-13 04:41:50;942;0;4560;4560;45.6;4
3365019;2022-03-04 07:53:43;874;0;3900;3900;39.0;5
1879994;2022-03-12 00:04:16;927;0;1620;1620;16.2;4
5139270;2022-03-05 18:32:18;506;0;5220;5220;52.2;5
145458;2022-03-08 11:15:45;796;0;840;840;8.4;5
2364203;2022-02-16 15:54:51;725;0;4560;4560;45.6;4
6787131;2022-02-27 23:01:54;101;0;1440;1440;14.4;4
7514722;2022-03-11 11:43:41;848;0;4080;4080;40.800000000000004;5
4117007;2022-02-13 04:11:28;440;0;2160;2160;21.6;4
870289;2022-02-18 02:05:50;504;0;1260;1260;12.6;5
9725483;2022-03-08 04:21:34;543;0;2580;2580;25.8;5
6709856;2022-02-18 19:58:32;566;0;2100;2100;21.0;5
8140041;2022-02-28 23:13:53;350;0;5700;5700;57.0;4
2255707;2022-02-14 23:06:56;428;0;60;60;0.6;4
8557304;2022-02-17 10:04:48;566;0;4800;4800;48.0;4
2483625;2022-02-22 09:56:20;335;0;3480;3480;34.800000000000004;5
9437697;2022-03-05 04:07:35;941;0;1020;1020;10.200000000000001;5
6064735;2022-02-19 20:25:50;201;0;3540;3540;35.4;4
6881425;2022-02-14 23:55:43;991;0;4200;4200;42.0;4
2803047;2022-02-19 05:37:58;797;0;4740;4740;47.4;4
5697958;2022-03-13 12:46:54;623;0;1320;1320;13.200000000000001;5
2107339;2022-03-06 04:31:27;884;0;360;360;3.6;5
3005420;2022-02-23 03:08:04;874;0;3660;3660;36.6;5
4471427;2022-02-20 02:45:01;983;0;1440;1440;14.4;5
6860987;2022-02-18 13:06:59;38;0;2820;2820;28.2;4
3286689;2022-02-20 08:01:04;397;0;2820;2820;28.2;4
5735977;2022-02-26 22:28:26;262;0;2220;2220;22.2;4
1513823;2022-03-11 05:40:56;803;0;780;780;7.8;5
8538697;2022-03-10 10:06:08;167;0;2520;2520;25.2;5
5887630;2022-02-19 12:44:51;92;0;840;840;8.4;5
3338760;2022-02-22 17:49:05;738;0;4020;4020;40.2;4
7137297;2022-03-06 09:28:48;682;0;4140;4140;41.4;5
5622599;2022-02-17 01:05:53;554;0;540;540;5.4;4
584067;2022-03-09 21:37:23;721;0;2940;2940;29.400000000000002;5
5477526;2022-03-01 07:28:25;324;0;960;960;9.6;5
3784018;2022-02-27 09:28:13;732;0;2760;2760;27.6;4
3871625;2022-03-13 07:20:13;695;0;4020;4020;40.2;5
9354260;2022-02-19 02:10:18;206;0;4680;4680;46.800000000000004;4
2561998;2022-03-08 11:30:40;7;0;1920;1920;19.2;4
6340708;2022-03-13 09:42:13;679;0;3900;3900;39.0;5
6692966;2022-02-19 06:44:52;888;0;5280;5280;52.800000000000004;5
3993744;2022-03-07 15:01:39;740;0;900;900;9.0;4
7365443;2022-03-07 08:41:24;549;0;4620;4620;46.2;4
7375787;2022-02-23 08:07:08;652;0;3840;3840;38.4;4
7290685;2022-02-16 21:39:48;37;0;1020;1020;10.200000000000001;4
4096807;2022-02-23 14:09:00;45;0;240;240;2.4;5
8744831;2022-02-18 01:55:43;665;0;2640;2640;26.400000000000002;4
9609712;2022-02-24 01:12:05;477;0;1320;1320;13.200000000000001;4
8155107;2022-02-25 04:08:49;657;0;1500;1500;15.0;5
2574470;2022-02-21 08:39:59;124;0;1080;1080;10.8;4
4850525;2022-02-16 04:36:21;65;0;3120;3120;31.2;5
47497;2022-02-27 01:23:01;669;0;4980;4980;49.800000000000004;5
7921580;2022-03-06 07:16:07;979;0;1920;1920;19.2;4
7473997;2022-02-25 23:16:56;146;0;600;600;6.0;4
6956694;2022-03-05 10:47:30;595;0;1860;1860;18.6;5
4885138;2022-02-17 08:35:40;105;0;360;360;3.6;4
805834;2022-03-02 08:41:32;594;0;1020;1020;10.200000000000001;5
2864733;2022-02-19 10:18:36;479;0;2460;2460;24.6;4
7154130;2022-02-28 05:06:29;116;0;3780;3780;37.800000000000004;5
7313650;2022-03-01 17:07:37;827;0;2820;2820;28.2;4
2615974;2022-02-22 13:58:06;263;0;1560;1560;15.6;4
622025;2022-03-04 03:37:15;615;0;2700;2700;27.0;5
9421301;2022-03-04 18:55:44;536;0;3000;3000;30.0;4
5690675;2022-02-26 04:58:50;615;0;3840;3840;38.4;4
8285235;2022-02-13 05:54:07;559;0;2580;2580;25.8;4
7054209;2022-03-12 23:12:41;438;0;780;780;7.8;5
1503707;2022-02-24 17:49:30;131;0;3720;3720;37.2;4
859251;2022-03-05 18:27:52;584;0;5040;5040;50.4;4
5678386;2022-03-03 10:31:43;547;0;660;660;6.6000000000000005;4
1868076;2022-03-05 00:41:38;992;0;3600;3600;36.0;4
7152704;2022-03-09 00:32:14;52;0;120;120;1.2;5
110194;2022-03-05 00:54:53;293;0;840;840;8.4;5
1107721;2022-02-16 07:25:30;994;0;3780;3780;37.800000000000004;5
7181724;2022-03-02 02:16:07;213;0;3480;3480;34.800000000000004;4
631781;2022-03-01 08:41:46;767;0;2820;2820;28.2;4
5004753;2022-02-26 00:08:01;865;0;2100;2100;21.0;4
2502527;2022-03-11 00:33:05;183;0;1380;1380;13.8;5
7932030;2022-03-09 17:40:34;755;0;4440;4440;44.4;5
4454600;2022-02-20 19:09:41;684;0;420;420;4.2;4
8407126;2022-03-10 23:03:46;270;0;2880;2880;28.8;4
9888005;2022-02-27 18:07:43;634;0;2400;2400;24.0;4
6155725;2022-03-13 01:16:42;846;0;3120;3120;31.2;5
2563258;2022-03-04 18:33:13;585;0;2880;2880;28.8;4
2878574;2022-03-01 04:32:28;793;0;900;900;9.0;4
25205;2022-03-05 22:43:09;898;0;420;420;4.2;5
1093508;2022-02-22 15:58:07;571;0;3780;3780;37.800000000000004;5
880305;2022-02-28 04:43:03;492;0;3420;3420;34.2;5
239043;2022-02-25 15:44:00;420;0;1080;1080;10.8;4
8031089;2022-02-27 06:28:12;268;0;4680;4680;46.800000000000004;4
243606;2022-02-18 07:48:48;889;0;3720;3720;37.2;5
2897440;2022-02-20 05:10:00;500;0;600;600;6.0;4
3269125;2022-02-27 04:54:48;585;0;1680;1680;16.8;4
3360001;2022-02-14 18:02:51;693;0;3720;3720;37.2;5
1542710;2022-02-15 22:38:38;695;0;1740;1740;17.400000000000002;5
8612344;2022-03-08 16:55:57;379;0;240;240;2.4;4
6982733;2022-03-02 12:35:05;872;0;2280;2280;22.8;5
2330817;2022-02-19 07:40:23;248;0;2100;2100;21.0;5
4321668;2022-03-03 09:34:46;99;0;3540;3540;35.4;4
8926762;2022-02-12 18:07:01;960;0;2520;2520;25.2;5
8326205;2022-02-14 20:51:06;39;0;2460;2460;24.6;5
7786935;2022-03-13 09:39:17;453;0;4320;4320;43.2;4
5442147;2022-02-13 15:34:29;816;0;3420;3420;34.2;5
5079567;2022-03-08 00:03:48;240;0;360;360;3.6;4
562858;2022-03-07 23:15:05;560;0;3720;3720;37.2;5
8536456;2022-02-26 12:06:44;114;0;1980;1980;19.8;5
7804287;2022-03-10 21:15:33;532;0;4020;4020;40.2;5
9215077;2022-02-23 02:14:16;6;0;3900;3900;39.0;4
672249;2022-02-13 16:17:13;453;0;1200;1200;12.0;5
1887658;2022-03-08 09:19:52;637;0;3420;3420;34.2;4
4661135;2022-03-07 04:06:31;278;0;3000;3000;30.0;5
3461010;2022-02-20 09:48:22;924;0;2040;2040;20.400000000000002;5
6164281;2022-02-13 01:00:19;243;0;960;960;9.6;5
4274344;2022-02-16 11:22:10;739;0;3060;3060;30.6;5
3989311;2022-02-12 12:36:53;567;0;540;540;5.4;4
9431263;2022-03-07 10:13:57;133;0;1140;1140;11.4;5
3890771;2022-02-15 19:23:56;957;0;4620;4620;46.2;4
159481;2022-02-20 04:04:02;850;0;2400;2400;24.0;5
8160900;2022-03-09 16:30:54;145;0;2580;2580;25.8;5
9036378;2022-03-01 03:11:42;929;0;1980;1980;19.8;4
4683392;2022-03-10 16:13:11;126;0;2280;2280;22.8;4
1251301;2022-02-24 15:13:41;406;0;3300;3300;33.0;4
9913839;2022-02-15 06:39:08;301;0;2400;2400;24.0;5
8688211;2022-02-23 16:07:58;30;0;840;840;8.4;5
1221754;2022-03-04 05:53:08;819;0;1080;1080;10.8;5
5790311;2022-02-16 10:54:28;191;0;1560;1560;15.6;4
4362990;2022-02-22 08:30:58;634;0;1620;1620;16.2;5
6824905;2022-03-10 08:50:49;464;0;1500;1500;15.0;5
673798;2022-02-20 08:30:12;693;0;1260;1260;12.6;5
4235693;2022-02-22 05:06:35;67;0;1560;1560;15.6;5
8778188;2022-02-16 16:17:26;502;0;840;840;8.4;5
531189;2022-02-23 14:50:01;55;0;2520;2520;25.2;5
6578183;2022-02-17 16:35:19;195;0;900;900;9.0;5
8670223;2022-02-16 07:47:59;752;0;2040;2040;20.400000000000002;5
2266315;2022-02-12 09:22:06;127;0;2220;2220;22.2;5
7146575;2022-02-22 22:58:25;542;0;4140;4140;41.4;5
6793498;2022-02-25 11:37:46;238;0;2340;2340;23.400000000000002;5
5071096;2022-03-05 01:54:23;69;0;360;360;3.6;5
4621934;2022-03-02 01:33:03;28;0;1860;1860;18.6;5
5717894;2022-02-15 06:17:51;238;0;660;660;6.6000000000000005;5
9145248;2022-02-25 09:41:15;322;0;1140;1140;11.4;4
2046245;2022-03-09 04:38:39;330;0;3540;3540;35.4;5
2759058;2022-03-05 19:10:33;197;0;3660;3660;36.6;5
1150076;2022-03-06 20:09:38;767;0;3180;3180;31.8;4
1023267;2022-03-12 02:00:32;191;0;1560;1560;15.6;5
1465141;2022-03-11 05:45:01;595;0;3660;3660;36.6;5
9767315;2022-03-09 23:40:29;82;0;2280;2280;22.8;5
5636047;2022-02-16 02:45:01;838;0;1200;1200;12.0;4
8460629;2022-03-05 05:30:42;176;0;3960;3960;39.6;5
6366529;2022-02-21 07:11:32;781;0;4140;4140;41.4;5
8038467;2022-02-15 09:27:29;247;0;2040;2040;20.400000000000002;5
7500179;2022-02-14 22:38:52;764;0;2820;2820;28.2;4
4384276;2022-02-13 18:16:29;549;0;1680;1680;16.8;5
9935298;2022-03-03 13:37:38;709;0;2940;2940;29.400000000000002;4
